x,y,t,pol
78,389,4907513187743,False
86,359,4907513199959,True
53,328,4907513238599,True
132,324,4907513290751,False
186,310,4907513310735,False
131,248,4907513334047,True
140,394,4907513375007,False
3,304,4907513465791,True
44,381,4907513465791,True
20,423,4907513465791,True
172,395,4907513475111,True
128,186,4907513482759,True
167,301,4907513514143,False
5,512,4907513514143,False
126,350,4907513514143,False
54,401,4907513514143,False
166,304,4907513514143,False
139,355,4907513514143,False
75,391,4907513514143,False
2,513,4907513514143,False
46,318,4907513514143,False
90,354,4907513514143,False
138,353,4907513514143,False
91,360,4907513514143,False
101,352,4907513514143,False
99,325,4907513514143,False
41,345,4907513514143,False
167,333,4907513514143,False
113,407,4907513514143,False
139,348,4907513514143,False
80,375,4907513514143,False
164,302,4907513514143,False
43,345,4907513514143,False
99,352,4907513514143,False
151,355,4907513526423,True
134,572,4907513531111,True
173,511,4907513531111,False
143,567,4907513531111,False
83,589,4907513531111,True
101,173,4907513545039,False
142,338,4907513562055,False
85,398,4907513563047,True
133,350,4907513563127,True
17,307,4907513563127,True
10,398,4907513563887,False
153,343,4907513573383,False
89,382,4907513575959,False
147,314,4907513618375,True
173,344,4907513622039,False
41,336,4907513622039,False
96,365,4907513622039,False
152,324,4907513622039,False
86,324,4907513622039,False
132,344,4907513622039,False
31,334,4907513622039,False
21,314,4907513622039,False
139,330,4907513622039,False
156,274,4907513622103,False
146,267,4907513622103,False
17,382,4907513622103,False
26,401,4907513622103,False
110,254,4907513738439,False
107,324,4907513754695,True
144,164,4907513755735,True
187,373,4907513767263,False
122,352,4907513799159,False
30,390,4907513799159,False
195,338,4907513839159,False
81,129,4907513857175,True
50,405,4907513933127,False
82,321,4907513965687,True
159,318,4907513970047,False
138,261,4907514000431,True
35,426,4907514002527,True
45,390,4907514003975,True
11,388,4907514003975,True
46,337,4907514029415,True
64,221,4907514029503,False
49,110,4907514030727,True
214,308,4907514037279,False
49,418,4907514061503,True
36,346,4907514117895,True
159,299,4907514117895,True
7,294,4907514117895,True
23,294,4907514117895,True
134,314,4907514117895,True
154,338,4907514117895,True
170,304,4907514117895,True
86,353,4907514117895,True
159,239,4907514167303,True
51,396,4907514188687,True
203,332,4907514235391,True
67,334,4907514248527,False
163,303,4907514280479,True
87,404,4907514322679,False
184,264,4907514352207,False
121,245,4907514362183,True
199,375,4907514420311,True
152,341,4907514428343,True
15,36,4907514429471,False
66,302,4907514442303,True
88,224,4907514444607,False
1,140,4907514483991,False
130,316,4907514483991,False
184,322,4907514484007,False
4,516,4907514484007,False
125,338,4907514484007,False
10,395,4907514484007,False
123,387,4907514484007,False
62,331,4907514529911,True
98,108,4907514547295,True
128,293,4907514547487,True
27,348,4907514589287,True
47,335,4907514605199,True
79,387,4907514605199,True
54,288,4907514622959,False
120,348,4907514647407,False
37,241,4907514668831,False
190,294,4907514703415,True
97,399,4907514717575,True
141,364,4907514717575,True
170,374,4907514726839,True
71,327,4907514768431,False
98,405,4907514817607,False
33,308,4907514817607,False
152,297,4907514837431,True
61,407,4907514848503,True
94,385,4907514870055,False
181,325,4907514870055,False
103,369,4907514870055,False
133,174,4907514900991,True
202,375,4907515002735,True
4,511,4907515014175,False
145,390,4907515168559,True
199,382,4907515178279,True
771,64,4907515182191,True
136,317,4907515219535,False
43,337,4907515219535,False
95,373,4907515219535,False
117,355,4907515219535,False
150,318,4907515219535,False
133,339,4907515219535,False
151,401,4907515240855,True
116,401,4907515245095,False
53,68,4907515268207,True
91,139,4907515284567,False
5,39,4907515288263,True
29,68,4907515288263,True
120,504,4907515288263,True
129,338,4907515292143,True
87,391,4907515292143,True
16,310,4907515292143,True
44,290,4907515292223,True
11,381,4907515292223,True
80,362,4907515292223,True
140,272,4907515374743,False
100,396,4907515460135,False
85,197,4907515518319,False
122,501,4907515593007,True
95,346,4907515594231,True
72,437,4907515604847,False
136,355,4907515613143,False
13,282,4907515631319,True
99,309,4907515645031,False
201,291,4907515682047,False
140,312,4907515744279,False
53,385,4907515755271,False
170,390,4907515788151,True
101,349,4907515824511,True
90,357,4907515844743,True
63,220,4907515882703,False
67,436,4907515927783,True
106,345,4907515931079,True
122,305,4907515931079,True
36,316,4907515931079,True
176,322,4907515931079,False
131,323,4907515931079,True
0,507,4907515931079,True
122,326,4907515931079,False
120,310,4907515931079,True
26,304,4907515931079,False
167,304,4907515973047,True
132,379,4907515973047,True
130,398,4907515973047,True
173,346,4907515982399,True
0,513,4907515985471,False
6,512,4907515985471,False
3,510,4907515985471,False
6,514,4907515985471,False
362,560,4907515985471,False
126,339,4907515985471,False
78,390,4907515985471,False
108,324,4907515987031,True
112,437,4907515999847,False
25,304,4907515999991,False
207,361,4907516039911,True
60,301,4907516043719,False
75,297,4907516050623,False
37,372,4907516099527,True
55,388,4907516115543,True
26,225,4907516211495,False
192,339,4907516219831,True
135,167,4907516242095,True
120,308,4907516296119,False
151,338,4907516296119,False
154,337,4907516296119,False
191,434,4907516296271,True
17,273,4907516335663,False
1,512,4907516392127,False
93,386,4907516392127,False
84,401,4907516392127,False
86,562,4907516423615,False
120,571,4907516423615,False
139,261,4907516505783,True
126,366,4907516566967,False
46,424,4907516593071,False
176,342,4907516630575,False
161,304,4907516630759,True
126,413,4907516630759,True
104,348,4907516630759,True
127,359,4907516663543,True
135,357,4907516686623,False
174,258,4907516737095,True
181,293,4907516742807,True
22,212,4907516782967,False
143,325,4907516859551,False
3,388,4907516859551,False
112,410,4907516859551,False
31,333,4907516859551,False
124,339,4907516859551,False
153,323,4907516859551,False
40,442,4907516892303,False
159,141,4907516895119,True
78,322,4907516926847,True
133,468,4907516930223,True
84,402,4907516945175,True
111,411,4907516945175,True
142,325,4907516945175,True
159,297,4907516945175,True
33,396,4907516945175,True
108,413,4907516945175,True
361,560,4907516945175,True
53,377,4907516945175,True
140,357,4907516945175,True
140,355,4907516945175,True
48,336,4907516945175,True
165,302,4907516945175,True
118,355,4907516974303,True
84,360,4907516974303,True
129,397,4907516974303,True
98,392,4907516976375,False
38,386,4907517015815,True
144,351,4907517033495,False
45,335,4907517074383,True
115,399,4907517074383,True
4,510,4907517074383,True
47,384,4907517074383,True
126,308,4907517074383,True
55,374,4907517105431,False
198,381,4907517118831,True
92,360,4907517198127,True
112,300,4907517198127,True
133,405,4907517210647,False
49,387,4907517231663,False
169,347,4907517231663,False
99,241,4907517248167,False
97,312,4907517436871,True
113,401,4907517457415,False
161,316,4907517457415,False
132,350,4907517504351,False
137,348,4907517504351,False
90,355,4907517504351,False
163,323,4907517504351,False
123,344,4907517504351,False
85,391,4907517504351,False
95,391,4907517504351,False
81,391,4907517504351,False
76,403,4907517504351,False
101,364,4907517527303,False
4,512,4907517529607,False
137,354,4907517529607,False
33,325,4907517529871,False
192,412,4907517539271,False
74,258,4907517574519,False
4,231,4907517591071,False
157,313,4907517623711,True
98,361,4907517643439,True
192,308,4907517685935,False
49,421,4907517705279,True
70,353,4907517715983,False
125,384,4907517734879,False
82,69,4907517763399,True
38,398,4907517824527,False
171,306,4907517832303,True
95,169,4907517844599,False
12,322,4907517862575,True
202,303,4907517864127,True
59,322,4907517904615,True
136,338,4907517906607,True
38,320,4907517948879,False
99,384,4907517949511,True
117,383,4907518048295,True
168,336,4907518054287,True
362,562,4907518136839,False
108,326,4907518136847,True
70,392,4907518152807,True
40,341,4907518155207,True
118,404,4907518155207,True
143,351,4907518155207,True
83,360,4907518155207,True
130,338,4907518155207,True
65,383,4907518155207,True
85,359,4907518155207,True
101,395,4907518155231,True
84,399,4907518155231,True
128,317,4907518155231,True
132,359,4907518155231,True
94,80,4907518158079,False
138,426,4907518340791,False
89,362,4907518447047,False
84,398,4907518476407,True
133,334,4907518476423,True
81,130,4907518480663,True
83,219,4907518568711,False
174,346,4907518581079,True
150,278,4907518626383,False
98,393,4907518656359,False
144,347,4907518717231,False
152,382,4907518717231,False
66,362,4907518731543,False
94,371,4907518935735,True
109,413,4907518970183,False
47,336,4907518970183,False
94,391,4907518970183,False
128,349,4907518970183,False
48,333,4907518970183,False
39,341,4907518970183,False
25,393,4907518994495,False
148,411,4907519019583,False
17,375,4907519021951,True
117,385,4907519039975,False
144,386,4907519039975,False
52,287,4907519067047,True
144,325,4907519077599,False
132,187,4907519101799,False
135,341,4907519107887,False
40,340,4907519107887,False
146,385,4907519107903,True
87,323,4907519107903,True
93,383,4907519107903,True
99,405,4907519107903,True
81,132,4907519117871,False
27,294,4907519152527,False
70,330,4907519152527,False
107,306,4907519152527,False
223,264,4907519184999,True
50,386,4907519212719,True
34,308,4907519212719,True
107,273,4907519234359,True
161,383,4907519278823,False
114,367,4907519324559,True
90,83,4907519398223,True
102,248,4907519408559,True
214,275,4907519432287,False
141,239,4907519482647,False
33,349,4907519581431,False
171,322,4907519648335,True
23,301,4907519648335,True
133,320,4907519648335,True
152,348,4907519648335,True
146,319,4907519648335,True
98,324,4907519648335,True
31,301,4907519648335,True
20,387,4907519648335,True
5,381,4907519648391,True
103,361,4907519648391,True
93,446,4907519648391,True
26,478,4907519648391,True
132,357,4907519648391,True
137,361,4907519648391,True
138,365,4907519648391,True
107,312,4907519648391,True
142,324,4907519648391,True
101,282,4907519648391,True
137,266,4907519648391,True
163,332,4907519648391,True
118,348,4907519648391,True
8,287,4907519648391,True
105,355,4907519648391,True
157,298,4907519648391,True
42,345,4907519667751,False
46,350,4907519721871,True
101,368,4907519758279,True
58,381,4907519814071,True
154,343,4907519867095,True
144,346,4907519872943,False
205,373,4907519919839,True
67,336,4907519922191,True
172,349,4907519936167,False
74,230,4907519977879,True
22,394,4907519988535,False
161,222,4907520102279,False
47,318,4907520166231,True
54,379,4907520166231,True
78,128,4907520181759,True
112,397,4907520193407,False
111,413,4907520199319,False
91,262,4907520261327,True
91,108,4907520285303,True
27,395,4907520319039,True
73,388,4907520319039,True
110,385,4907520319039,True
13,407,4907520334735,False
116,226,4907520341447,True
149,264,4907520344535,True
22,424,4907520344783,False
106,340,4907520346359,False
169,308,4907520346359,False
163,294,4907520415367,True
70,439,4907520458175,False
29,423,4907520468143,False
13,313,4907520468143,False
47,405,4907520468143,False
176,333,4907520476239,False
363,557,4907520476239,False
88,351,4907520512463,True
157,314,4907520512519,True
43,387,4907520512519,True
96,366,4907520512519,True
3,289,4907520512519,True
115,298,4907520512519,True
133,323,4907520512519,True
354,590,4907520512519,True
43,399,4907520512519,True
83,300,4907520512519,True
55,394,4907520512519,True
33,385,4907520512519,True
158,336,4907520512519,True
54,312,4907520583023,True
154,274,4907520603575,False
10,473,4907520618487,False
98,592,4907520618487,False
